,Date,Hour,Temperature,Humidity,Wind speed,Rainfall,Snowfall,Seasons,Holiday,Functioning Day,Partner 1,Partner 2,Rental Count,Temp_Cat
285,2017-12-12,21,-8.8,43,1.4,0.0,0.0,Winter,False,1,7,220,227,Freezing
286,2017-12-12,22,-9.0,45,1.3,0.0,0.0,Winter,False,1,76,84,160,Freezing
287,2017-12-12,23,-9.3,47,2.1,0.0,0.0,Winter,False,1,81,74,155,Freezing
288,2017-12-13,0,-9.5,48,1.3,0.0,0.0,Winter,False,1,141,13,154,Freezing
289,2017-12-13,1,-10.2,52,1.6,0.0,0.0,Winter,False,1,169,94,263,Freezing
290,2017-12-13,2,-10.4,53,1.8,0.0,0.0,Winter,False,1,65,105,170,Freezing
291,2017-12-13,3,-10.9,55,1.8,0.0,0.0,Winter,False,1,46,19,65,Freezing
292,2017-12-13,4,-11.4,58,1.3,0.0,0.0,Winter,False,1,19,15,34,Freezing
293,2017-12-13,5,,58,1.1,0.0,0.0,Winter,False,1,54,24,78,
294,2017-12-13,6,-11.9,57,1.1,0.0,0.0,Winter,False,1,101,108,209,Freezing
295,2017-12-13,7,-11.7,53,1.6,0.0,0.0,Winter,False,1,121,68,189,Freezing
296,2017-12-13,8,-11.4,47,3.3,0.0,0.0,Winter,False,1,377,425,802,Freezing
297,2017-12-13,9,-11.1,46,3.4,0.0,0.0,Winter,False,1,337,217,554,Freezing
298,2017-12-13,10,-9.5,39,2.1,0.0,0.0,Winter,False,1,134,46,180,Freezing
299,2017-12-13,11,-8.1,35,1.8,0.0,0.0,Winter,False,1,109,71,180,Freezing
300,2017-12-13,12,-6.5,30,2.9,0.0,0.0,Winter,False,1,206,186,392,Freezing
301,2017-12-13,13,-5.8,28,2.9,0.0,0.0,Winter,False,1,125,56,181,Freezing
302,2017-12-13,14,-4.7,27,2.9,0.0,0.0,Winter,False,1,60,106,166,Freezing
303,2017-12-13,15,-4.9,26,3.1,0.0,0.0,Winter,False,1,222,239,461,Freezing
304,2017-12-13,16,,26,2.2,0.0,0.0,Winter,False,1,207,114,321,
305,2017-12-13,17,-5.6,29,1.7,0.0,0.0,Winter,False,1,38,60,98,Freezing
306,2017-12-13,18,-6.6,33,1.1,0.0,0.0,Winter,False,1,438,247,685,Freezing
307,2017-12-13,19,-6.6,31,1.6,0.0,0.0,Winter,False,1,63,28,91,Freezing
308,2017-12-13,20,-7.6,35,0.8,0.0,0.0,Winter,False,1,241,202,443,Freezing
309,2017-12-13,21,-8.3,39,1.0,0.0,0.0,Winter,False,1,194,116,310,Freezing
310,2017-12-13,22,-8.9,39,0.1,0.0,0.0,Winter,False,1,147,22,169,Freezing
311,2017-12-13,23,-9.2,44,0.4,0.0,0.0,Winter,False,1,112,173,285,Freezing
312,2017-12-14,0,-9.5,50,0.6,0.0,0.0,Winter,False,1,147,18,165,Freezing
313,2017-12-14,1,-9.8,48,0.8,0.0,0.0,Winter,False,1,131,64,195,Freezing
314,2017-12-14,2,-10.6,44,0.8,0.0,0.0,Winter,False,1,74,76,150,Freezing
315,2017-12-14,3,-10.7,48,0.4,0.0,0.0,Winter,False,1,37,1,38,Freezing
316,2017-12-14,4,-11.0,50,0.8,0.0,0.0,Winter,False,1,5,1,6,Freezing
317,2017-12-14,5,-10.8,48,0.8,0.0,0.0,Winter,False,1,35,53,88,Freezing
318,2017-12-14,6,,55,0.8,0.0,0.0,Winter,False,1,104,10,114,
319,2017-12-14,7,-10.9,57,1.1,0.0,0.0,Winter,False,1,251,254,505,Freezing
320,2017-12-14,8,-10.4,54,1.1,0.0,0.0,Winter,False,1,265,497,762,Freezing
321,2017-12-14,9,-9.4,44,0.5,0.0,0.0,Winter,False,1,123,286,409,Freezing
322,2017-12-14,10,-7.7,43,0.9,0.0,0.0,Winter,False,1,142,79,221,Freezing
323,2017-12-14,11,-6.1,38,1.0,0.0,0.0,Winter,False,1,169,235,404,Freezing
324,2017-12-14,12,-4.9,34,1.3,0.0,0.0,Winter,False,1,260,5,265,Freezing
325,2017-12-14,13,-3.8,32,0.9,0.0,0.0,Winter,False,1,261,156,417,Freezing
326,2017-12-14,14,-2.7,28,0.7,0.0,0.0,Winter,False,1,82,163,245,Freezing
327,2017-12-14,15,-2.5,29,1.1,0.0,0.0,Winter,False,1,220,249,469,Freezing
328,2017-12-14,16,-2.4,28,0.9,0.0,0.0,Winter,False,1,54,36,90,Freezing
329,2017-12-14,17,-2.9,31,0.6,0.0,0.0,Winter,False,1,163,347,510,Freezing
330,2017-12-14,18,-3.5,35,1.1,0.0,0.0,Winter,False,1,262,343,605,Freezing
331,2017-12-14,19,-4.2,40,0.9,0.0,0.0,Winter,False,1,198,189,387,Freezing
332,2017-12-14,20,-4.8,43,1.1,0.0,0.0,Winter,False,1,270,2,272,Freezing
333,2017-12-14,21,-4.8,45,0.8,0.0,0.0,Winter,False,1,55,221,276,Freezing
334,2017-12-14,22,-4.9,44,1.1,0.0,0.0,Winter,False,1,220,127,347,Freezing
335,2017-12-14,23,-5.6,53,1.2,0.0,0.0,Winter,False,1,46,58,104,Freezing
336,2017-12-15,0,-5.7,53,0.6,0.0,0.0,Winter,False,1,91,58,149,Freezing
337,2017-12-15,1,-6.3,57,0.4,0.0,0.0,Winter,False,1,215,86,301,Freezing
338,2017-12-15,2,-6.8,58,0.4,0.0,0.0,Winter,False,1,115,113,228,Freezing
339,2017-12-15,3,-6.9,56,0.5,0.0,0.0,Winter,False,1,75,106,181,Freezing
340,2017-12-15,4,-7.1,59,0.8,0.0,0.0,Winter,False,1,34,48,82,Freezing
341,2017-12-15,5,-7.5,64,0.9,0.0,0.0,Winter,False,1,16,64,80,Freezing
342,2017-12-15,6,-7.4,64,0.7,0.0,0.0,Winter,False,1,119,98,217,Freezing
343,2017-12-15,7,-7.0,63,0.6,0.0,0.0,Winter,False,1,162,254,416,Freezing
344,2017-12-15,8,-6.6,64,1.1,0.0,0.0,Winter,False,1,522,486,1008,Freezing
345,2017-12-15,9,-5.9,60,0.6,0.0,0.0,Winter,False,1,322,203,525,Freezing
346,2017-12-15,10,-4.6,52,0.8,0.0,0.0,Winter,False,1,95,194,289,Freezing
347,2017-12-15,11,-2.9,46,1.0,0.0,0.0,Winter,False,1,122,80,202,Freezing
348,2017-12-15,12,-2.5,43,0.7,0.0,0.0,Winter,False,1,107,289,396,Freezing
349,2017-12-15,13,-1.6,40,0.3,0.0,0.0,Winter,False,1,316,115,431,Freezing
350,2017-12-15,14,-0.7,39,0.8,0.0,0.0,Winter,False,1,113,55,168,Freezing
351,2017-12-15,15,0.1,35,1.5,0.0,0.0,Winter,False,1,164,142,306,Chilly
352,2017-12-15,16,0.0,37,0.6,0.0,0.0,Winter,False,1,61,269,330,Chilly
353,2017-12-15,17,-0.2,39,0.8,0.0,0.0,Winter,False,1,42,12,54,Freezing
354,2017-12-15,18,0.1,43,0.9,0.0,0.0,Winter,False,1,170,541,711,Chilly
355,2017-12-15,19,0.6,41,1.2,0.0,0.0,Winter,False,1,33,131,164,Chilly
356,2017-12-15,20,0.9,42,1.2,0.0,0.0,Winter,False,1,184,84,268,Chilly
357,2017-12-15,21,0.7,47,2.7,0.0,0.0,Winter,False,1,283,213,496,Chilly
358,2017-12-15,22,-0.1,49,2.0,0.0,0.0,Winter,False,1,112,178,290,Freezing
359,2017-12-15,23,-1.3,60,2.5,0.0,0.0,Winter,False,1,168,64,232,Freezing
360,2017-12-16,0,-2.6,73,3.4,0.0,0.0,Winter,False,1,88,116,204,Freezing
361,2017-12-16,1,-3.4,76,2.9,0.0,0.0,Winter,False,1,44,152,196,Freezing
362,2017-12-16,2,-4.1,73,2.1,0.0,0.0,Winter,False,1,40,184,224,Freezing
363,2017-12-16,3,-4.5,71,1.6,0.0,0.0,Winter,False,1,24,14,38,Freezing
364,2017-12-16,4,-5.0,70,2.7,0.0,0.0,Winter,False,1,28,47,75,Freezing
365,2017-12-16,5,-5.6,72,2.0,0.0,0.0,Winter,False,1,19,43,62,Freezing
366,2017-12-16,6,-6.1,69,2.9,0.0,0.0,Winter,False,1,66,15,81,Freezing
367,2017-12-16,7,-6.7,64,2.1,0.0,0.0,Winter,False,1,8,71,79,Freezing
368,2017-12-16,8,-7.3,62,2.6,0.0,0.0,Winter,False,1,123,43,166,Freezing
369,2017-12-16,9,-7.2,47,2.8,0.0,0.0,Winter,False,1,63,168,231,Freezing
370,2017-12-16,10,-6.2,42,2.3,0.0,0.0,Winter,False,1,165,58,223,Freezing
371,2017-12-16,11,-5.2,30,4.0,0.0,0.0,Winter,False,1,62,236,298,Freezing
372,2017-12-16,12,-4.1,28,3.8,0.0,0.0,Winter,False,1,241,240,481,Freezing
373,2017-12-16,13,-3.7,23,4.0,0.0,0.0,Winter,False,1,144,108,252,Freezing
374,2017-12-16,14,-3.4,22,4.3,0.0,0.0,Winter,False,1,244,263,507,Freezing
375,2017-12-16,15,-3.3,22,5.0,0.0,0.0,Winter,False,1,163,185,348,Freezing
376,2017-12-16,16,-3.3,24,3.5,0.0,0.0,Winter,False,1,84,127,211,Freezing
377,2017-12-16,17,-4.6,26,2.6,0.0,0.0,Winter,False,1,229,74,303,Freezing
378,2017-12-16,18,-5.3,28,3.5,0.0,0.0,Winter,False,1,60,212,272,Freezing
379,2017-12-16,19,-6.0,32,2.4,0.0,0.0,Winter,False,1,90,19,109,Freezing
380,2017-12-16,20,-6.6,37,3.4,0.0,0.0,Winter,False,1,79,140,219,Freezing
381,2017-12-16,21,-7.1,39,3.2,0.0,0.0,Winter,False,1,35,93,128,Freezing
382,2017-12-16,22,-7.6,41,1.6,0.0,0.0,Winter,False,1,61,11,72,Freezing
383,2017-12-16,23,-8.0,41,2.2,0.0,0.0,Winter,False,1,127,126,253,Freezing
384,2017-12-17,0,-8.1,41,2.0,0.0,0.0,Winter,False,1,64,24,88,Freezing
385,2017-12-17,1,-8.4,40,1.6,0.0,0.0,Winter,False,1,126,115,241,Freezing
386,2017-12-17,2,-8.7,40,2.8,0.0,0.0,Winter,False,1,100,38,138,Freezing
387,2017-12-17,3,-9.0,40,3.1,0.0,0.0,Winter,False,1,2,25,27,Freezing
388,2017-12-17,4,-9.5,40,1.9,0.0,0.0,Winter,False,1,24,30,54,Freezing
389,2017-12-17,5,-9.7,41,3.1,0.0,0.0,Winter,False,1,16,30,46,Freezing
390,2017-12-17,6,-9.9,42,2.3,0.0,0.0,Winter,False,1,13,12,25,Freezing
391,2017-12-17,7,-10.2,42,2.3,0.0,0.0,Winter,False,1,36,44,80,Freezing
392,2017-12-17,8,-10.7,43,0.9,0.0,0.0,Winter,False,1,10,78,88,Freezing
393,2017-12-17,9,-10.5,38,1.1,0.0,0.0,Winter,False,1,16,48,64,Freezing
394,2017-12-17,10,-8.5,31,1.5,0.0,0.0,Winter,False,1,88,47,135,Freezing
395,2017-12-17,11,-7.2,29,1.8,0.0,0.0,Winter,False,1,89,47,136,Freezing
396,2017-12-17,12,-4.9,25,2.6,0.0,0.0,Winter,False,1,195,27,222,Freezing
397,2017-12-17,13,-4.5,25,3.2,0.0,0.0,Winter,False,1,59,199,258,Freezing
398,2017-12-17,14,-3.2,26,3.1,0.0,0.0,Winter,False,1,42,36,78,Freezing
399,2017-12-17,15,-2.5,28,2.0,0.0,0.0,Winter,False,1,136,89,225,Freezing
400,2017-12-17,16,-2.7,31,2.3,0.0,0.0,Winter,False,1,218,97,315,Freezing
401,2017-12-17,17,-3.8,35,2.4,0.0,0.0,Winter,False,1,263,83,346,Freezing
402,2017-12-17,18,-4.7,37,1.8,0.0,0.0,Winter,False,1,62,131,193,Freezing
403,2017-12-17,19,-5.6,39,1.1,0.0,0.0,Winter,False,1,79,31,110,Freezing
404,2017-12-17,20,-6.0,42,0.8,0.0,0.0,Winter,False,1,163,89,252,Freezing
405,2017-12-17,21,-6.5,45,0.7,0.0,0.0,Winter,False,1,3,91,94,Freezing
406,2017-12-17,22,-6.6,50,0.6,0.0,0.0,Winter,False,1,49,38,87,Freezing
407,2017-12-17,23,-6.9,53,0.7,0.0,0.0,Winter,False,1,65,30,95,Freezing
408,2017-12-18,0,-5.9,50,0.6,0.0,0.0,Winter,False,1,46,37,83,Freezing
409,2017-12-18,1,-5.3,48,0.4,0.0,0.0,Winter,False,1,9,55,64,Freezing
410,2017-12-18,2,-5.0,65,0.4,0.0,0.2,Winter,False,1,7,14,21,Freezing
411,2017-12-18,3,-5.3,76,1.0,0.3,0.5,Winter,False,1,20,7,27,Freezing
412,2017-12-18,4,-5.4,81,0.7,0.0,0.7,Winter,False,1,12,0,12,Freezing
413,2017-12-18,5,-5.3,81,0.9,0.0,0.8,Winter,False,1,6,26,32,Freezing
414,2017-12-18,6,-5.2,85,0.9,0.4,1.3,Winter,False,1,38,35,73,Freezing
415,2017-12-18,7,-5.0,85,0.7,0.0,1.8,Winter,False,1,67,94,161,Freezing
416,2017-12-18,8,-4.6,86,1.2,0.0,2.0,Winter,False,1,114,52,166,Freezing
417,2017-12-18,9,-4.3,89,1.0,1.6,4.0,Winter,False,1,9,17,26,Freezing
418,2017-12-18,10,-3.7,87,1.0,0.0,4.8,Winter,False,1,19,8,27,Freezing
419,2017-12-18,11,-2.9,85,1.2,0.0,4.8,Winter,False,1,30,1,31,Freezing
420,2017-12-18,12,-1.8,83,1.2,1.1,5.1,Winter,False,1,17,5,22,Freezing
421,2017-12-18,13,-0.9,84,1.2,0.0,5.0,Winter,False,1,73,67,140,Freezing
422,2017-12-18,14,0.5,76,0.9,0.0,4.2,Winter,False,1,93,58,151,Chilly
423,2017-12-18,15,1.6,73,0.9,0.0,3.2,Winter,False,1,124,27,151,Chilly
424,2017-12-18,16,1.8,76,0.8,0.0,2.7,Winter,False,1,11,91,102,Chilly
425,2017-12-18,17,0.4,84,0.8,0.0,2.7,Winter,False,1,174,57,231,Chilly
426,2017-12-18,18,0.0,88,0.6,0.0,2.7,Winter,False,1,268,105,373,Chilly
427,2017-12-18,19,1.3,65,1.1,0.0,2.7,Winter,False,1,105,185,290,Chilly
428,2017-12-18,20,3.3,65,3.2,0.0,2.7,Winter,False,1,86,109,195,Chilly
429,2017-12-18,21,2.8,73,2.4,0.0,2.6,Winter,False,1,47,45,92,Chilly
430,2017-12-18,22,1.5,82,2.4,0.0,2.6,Winter,False,1,79,105,184,Chilly
431,2017-12-18,23,0.1,81,2.9,0.0,2.6,Winter,False,1,100,84,184,Chilly
432,2017-12-19,0,-1.0,73,2.3,0.0,2.6,Winter,False,1,78,12,90,Freezing
433,2017-12-19,1,-2.0,72,0.8,0.0,2.6,Winter,False,1,67,53,120,Freezing
434,2017-12-19,2,-2.7,72,0.9,0.0,2.6,Winter,False,1,32,18,50,Freezing
435,2017-12-19,3,-2.8,58,1.6,0.0,2.6,Winter,False,1,36,8,44,Freezing
436,2017-12-19,4,-2.9,59,1.8,0.0,2.6,Winter,False,1,22,8,30,Freezing
437,2017-12-19,5,-3.9,66,0.7,0.0,2.6,Winter,False,1,17,26,43,Freezing
438,2017-12-19,6,-4.3,70,1.6,0.0,2.6,Winter,False,1,17,31,48,Freezing
439,2017-12-19,7,-4.4,64,2.8,0.0,2.6,Winter,False,1,50,85,135,Freezing
440,2017-12-19,8,-5.2,58,2.2,0.0,2.5,Winter,False,1,11,57,68,Freezing
441,2017-12-19,9,-5.3,48,2.6,0.0,2.5,Winter,False,1,140,100,240,Freezing
442,2017-12-19,10,-4.6,41,2.8,0.0,2.5,Winter,False,1,70,110,180,Freezing
443,2017-12-19,11,-3.5,35,2.2,0.0,2.5,Winter,False,1,94,52,146,Freezing
444,2017-12-19,12,-2.5,31,2.6,0.0,2.3,Winter,False,1,25,47,72,Freezing
445,2017-12-19,13,-2.2,25,3.2,0.0,2.2,Winter,False,1,41,32,73,Freezing
446,2017-12-19,14,-2.2,23,3.7,0.0,2.2,Winter,False,1,59,105,164,Freezing
447,2017-12-19,15,-1.3,26,3.0,0.0,2.1,Winter,False,1,108,53,161,Freezing
448,2017-12-19,16,-1.8,31,3.1,0.0,2.0,Winter,False,1,73,206,279,Freezing
449,2017-12-19,17,-2.7,35,1.8,0.0,2.0,Winter,False,1,6,3,9,Freezing
450,2017-12-19,18,-3.8,42,3.3,0.0,2.0,Winter,False,1,71,93,164,Freezing
451,2017-12-19,19,-4.5,51,2.0,0.0,2.0,Winter,False,1,37,30,67,Freezing
452,2017-12-19,20,-4.9,55,2.0,0.0,2.0,Winter,False,1,192,11,203,Freezing
453,2017-12-19,21,-5.0,57,1.9,0.0,2.0,Winter,False,1,82,48,130,Freezing
454,2017-12-19,22,-5.5,56,1.5,0.0,2.0,Winter,False,1,92,63,155,Freezing
455,2017-12-19,23,-5.8,57,1.7,0.0,2.0,Winter,False,1,138,129,267,Freezing
456,2017-12-20,0,-6.5,63,1.5,0.0,2.0,Winter,False,1,32,131,163,Freezing
457,2017-12-20,1,-7.3,67,1.1,0.0,2.0,Winter,False,1,132,94,226,Freezing
458,2017-12-20,2,-7.8,68,0.9,0.0,2.0,Winter,False,1,58,44,102,Freezing
459,2017-12-20,3,,70,1.3,0.0,2.0,Winter,False,1,16,1,17,
460,2017-12-20,4,-8.5,73,1.0,0.0,2.0,Winter,False,1,9,6,15,Freezing
461,2017-12-20,5,-8.3,67,0.9,0.0,2.0,Winter,False,1,16,54,70,Freezing
462,2017-12-20,6,-8.2,66,0.9,0.0,2.0,Winter,False,1,74,88,162,Freezing
463,2017-12-20,7,-8.1,67,0.9,0.0,2.0,Winter,False,1,64,144,208,Freezing
464,2017-12-20,8,-7.8,65,1.1,0.0,2.0,Winter,False,1,326,409,735,Freezing
465,2017-12-20,9,-6.7,62,1.1,0.0,2.0,Winter,False,1,202,59,261,Freezing
466,2017-12-20,10,-5.4,56,1.1,0.0,2.0,Winter,False,1,112,134,246,Freezing
467,2017-12-20,11,-4.2,51,1.1,0.0,1.9,Winter,False,1,88,79,167,Freezing
468,2017-12-20,12,-3.2,49,1.3,0.0,1.9,Winter,False,1,183,144,327,Freezing
469,2017-12-20,13,-1.3,43,1.0,0.0,1.7,Winter,False,1,144,75,219,Freezing
470,2017-12-20,14,-0.5,44,1.0,0.0,1.7,Winter,False,1,226,186,412,Freezing
471,2017-12-20,15,-0.2,45,1.0,0.0,1.6,Winter,False,1,38,153,191,Freezing
472,2017-12-20,16,-0.5,48,1.1,0.0,1.6,Winter,False,1,138,113,251,Freezing
473,2017-12-20,17,-0.9,70,1.1,0.0,2.2,Winter,False,1,188,51,239,Freezing
474,2017-12-20,18,-1.4,79,1.6,0.1,2.2,Winter,False,1,57,8,65,Freezing
475,2017-12-20,19,-1.5,81,1.8,0.0,2.2,Winter,False,1,98,93,191,Freezing
476,2017-12-20,20,-1.9,86,0.9,0.0,2.4,Winter,False,1,119,33,152,Freezing
477,2017-12-20,21,-2.0,83,1.2,0.1,2.4,Winter,False,1,74,146,220,Freezing
478,2017-12-20,22,-1.6,82,0.4,0.0,2.3,Winter,False,1,97,71,168,Freezing
479,2017-12-20,23,-1.1,87,1.4,0.0,2.2,Winter,False,1,75,61,136,Freezing
480,2017-12-21,0,-1.3,90,2.0,0.0,2.2,Winter,False,1,123,23,146,Freezing
481,2017-12-21,1,-1.8,90,1.6,0.0,2.2,Winter,False,1,19,134,153,Freezing
482,2017-12-21,2,-2.2,88,1.4,0.0,2.2,Winter,False,1,53,91,144,Freezing
483,2017-12-21,3,-2.9,89,1.3,0.0,2.2,Winter,False,1,50,66,116,Freezing
484,2017-12-21,4,-3.6,91,1.2,0.0,2.2,Winter,False,1,42,43,85,Freezing
485,2017-12-21,5,-4.3,91,1.5,0.0,2.2,Winter,False,1,13,17,30,Freezing
486,2017-12-21,6,-4.8,91,1.1,0.0,2.2,Winter,False,1,74,30,104,Freezing
487,2017-12-21,7,-5.3,90,1.1,0.0,2.2,Winter,False,1,58,34,92,Freezing
488,2017-12-21,8,-5.6,89,0.9,0.0,2.2,Winter,False,1,354,126,480,Freezing
489,2017-12-21,9,-5.3,88,0.4,0.0,2.2,Winter,False,1,188,224,412,Freezing
490,2017-12-21,10,-3.0,71,0.7,0.0,2.1,Winter,False,1,90,127,217,Freezing
491,2017-12-21,11,-0.7,62,0.7,0.0,2.0,Winter,False,1,34,86,120,Freezing
492,2017-12-21,12,1.9,40,2.0,0.0,1.9,Winter,False,1,287,188,475,Chilly
493,2017-12-21,13,3.2,42,1.8,0.0,1.8,Winter,False,1,213,46,259,Chilly
494,2017-12-21,14,,47,2.3,0.0,1.6,Winter,False,1,17,133,150,
495,2017-12-21,15,4.4,46,1.4,0.0,1.0,Winter,False,1,293,215,508,Chilly
496,2017-12-21,16,4.1,51,1.8,0.0,0.9,Winter,False,1,88,168,256,Chilly
497,2017-12-21,17,2.9,60,1.3,0.0,0.8,Winter,False,1,332,286,618,Chilly
498,2017-12-21,18,1.7,64,1.3,0.0,0.8,Winter,False,1,461,167,628,Chilly
499,2017-12-21,19,0.8,71,0.9,0.0,0.8,Winter,False,1,204,29,233,Chilly
500,2017-12-21,20,0.2,72,0.7,0.0,0.8,Winter,False,1,164,155,319,Chilly
501,2017-12-21,21,-0.4,74,0.6,0.0,0.8,Winter,False,1,117,41,158,Freezing
502,2017-12-21,22,-1.1,78,0.6,0.0,0.8,Winter,False,1,130,168,298,Freezing
503,2017-12-21,23,-1.5,79,0.6,0.0,0.8,Winter,False,1,122,18,140,Freezing
504,2017-12-22,0,-1.7,79,0.5,0.0,0.8,Winter,False,1,58,38,96,Freezing
505,2017-12-22,1,-1.6,79,0.6,0.0,0.8,Winter,False,1,205,203,408,Freezing
506,2017-12-22,2,-1.1,79,0.7,0.0,0.8,Winter,False,1,46,86,132,Freezing
507,2017-12-22,3,-0.6,76,0.5,0.0,0.7,Winter,False,1,94,41,135,Freezing
508,2017-12-22,4,-0.3,76,0.9,0.0,0.7,Winter,False,1,12,27,39,Freezing
509,2017-12-22,5,-0.2,73,0.8,0.0,0.7,Winter,False,1,59,16,75,Freezing
510,2017-12-22,6,-0.1,71,0.8,0.0,0.7,Winter,False,1,6,88,94,Freezing
511,2017-12-22,7,-0.3,72,0.7,0.0,0.7,Winter,False,1,226,272,498,Freezing
512,2017-12-22,8,-0.4,69,0.5,0.0,0.7,Winter,False,1,242,448,690,Freezing
513,2017-12-22,9,0.3,67,0.7,0.0,0.6,Winter,False,1,204,94,298,Chilly
514,2017-12-22,10,1.4,64,1.0,0.0,0.5,Winter,False,1,35,65,100,Chilly
515,2017-12-22,11,3.1,57,0.8,0.0,0.0,Winter,False,1,262,89,351,Chilly
516,2017-12-22,12,4.5,56,0.8,0.0,0.0,Winter,False,1,110,138,248,Chilly
517,2017-12-22,13,5.4,55,1.2,0.0,0.0,Winter,False,1,140,35,175,Chilly
518,2017-12-22,14,5.9,55,0.6,0.0,0.0,Winter,False,1,228,166,394,Chilly
519,2017-12-22,15,6.5,55,0.9,0.0,0.0,Winter,False,1,320,243,563,Chilly
520,2017-12-22,16,6.0,58,0.7,0.0,0.0,Winter,False,1,318,62,380,Chilly
521,2017-12-22,17,5.4,61,1.3,0.0,0.0,Winter,False,1,261,427,688,Chilly
522,2017-12-22,18,4.9,63,0.6,0.0,0.0,Winter,False,1,255,72,327,Chilly
523,2017-12-22,19,5.2,64,0.7,0.0,0.0,Winter,False,1,166,205,371,Chilly
524,2017-12-22,20,5.9,67,1.3,0.0,0.0,Winter,False,1,228,238,466,Chilly
525,2017-12-22,21,6.1,70,2.2,0.0,0.0,Winter,False,1,218,195,413,Chilly
526,2017-12-22,22,6.1,70,2.7,0.0,0.0,Winter,False,1,54,54,108,Chilly
527,2017-12-22,23,5.8,74,2.5,0.0,0.0,Winter,False,1,64,9,73,Chilly
528,2017-12-23,0,5.8,75,1.9,0.0,0.0,Winter,False,1,189,125,314,Chilly
529,2017-12-23,1,5.7,75,1.7,0.0,0.0,Winter,False,1,224,69,293,Chilly
530,2017-12-23,2,5.6,76,1.6,0.0,0.0,Winter,False,1,235,244,479,Chilly
531,2017-12-23,3,5.4,77,1.6,0.0,0.0,Winter,False,1,46,46,92,Chilly
532,2017-12-23,4,5.3,79,0.9,0.0,0.0,Winter,False,1,49,73,122,Chilly
533,2017-12-23,5,5.0,81,1.2,0.0,0.0,Winter,False,1,18,26,44,Chilly
534,2017-12-23,6,5.1,81,1.3,0.0,0.0,Winter,False,1,54,38,92,Chilly
535,2017-12-23,7,5.1,82,0.7,0.0,0.0,Winter,False,1,25,67,92,Chilly
536,2017-12-23,8,5.1,83,0.9,0.0,0.0,Winter,False,1,24,3,27,Chilly
537,2017-12-23,9,5.2,84,0.7,0.0,0.0,Winter,False,1,21,178,199,Chilly
538,2017-12-23,10,5.4,82,1.2,0.0,0.0,Winter,False,1,126,124,250,Chilly
539,2017-12-23,11,5.7,81,1.1,0.0,0.0,Winter,False,1,191,23,214,Chilly
540,2017-12-23,12,7.0,72,1.9,0.0,0.0,Winter,False,1,120,169,289,Chilly
541,2017-12-23,13,7.7,68,1.0,0.0,0.0,Winter,False,1,114,204,318,Chilly
542,2017-12-23,14,8.6,63,1.6,0.0,0.0,Winter,False,1,229,289,518,Chilly
543,2017-12-23,15,8.6,64,1.5,0.0,0.0,Winter,False,1,220,64,284,Chilly
544,2017-12-23,16,8.2,64,1.0,0.0,0.0,Winter,False,1,152,66,218,Chilly
545,2017-12-23,17,7.7,67,0.9,0.0,0.0,Winter,False,1,298,400,698,Chilly
546,2017-12-23,18,6.6,73,0.4,0.0,0.0,Winter,False,1,208,240,448,Chilly
547,2017-12-23,19,6.0,76,1.1,0.0,0.0,Winter,False,1,199,19,218,Chilly
548,2017-12-23,20,5.9,75,1.5,0.0,0.0,Winter,False,1,106,179,285,Chilly
549,2017-12-23,21,5.6,77,0.9,0.0,0.0,Winter,False,1,126,21,147,Chilly
550,2017-12-23,22,5.3,79,0.6,0.0,0.0,Winter,False,1,91,78,169,Chilly
551,2017-12-23,23,5.5,80,0.6,0.0,0.0,Winter,False,1,145,28,173,Chilly
552,2017-12-24,0,5.6,78,0.6,0.0,0.0,Winter,False,1,100,114,214,Chilly
553,2017-12-24,1,5.6,78,0.5,0.0,0.0,Winter,False,1,59,241,300,Chilly
554,2017-12-24,2,5.4,80,0.9,0.0,0.0,Winter,False,1,75,70,145,Chilly
555,2017-12-24,3,5.2,82,0.8,0.0,0.0,Winter,False,1,77,90,167,Chilly
556,2017-12-24,4,5.2,82,0.7,0.0,0.0,Winter,False,1,44,68,112,Chilly
557,2017-12-24,5,5.1,82,0.6,0.0,0.0,Winter,False,1,2,44,46,Chilly
558,2017-12-24,6,4.9,84,1.3,0.1,0.0,Winter,False,1,1,3,4,Chilly
559,2017-12-24,7,4.7,89,1.1,0.0,0.0,Winter,False,1,1,1,2,Chilly
560,2017-12-24,8,,91,1.7,0.0,0.0,Winter,False,1,0,1,1,
561,2017-12-24,9,4.6,94,0.9,6.4,0.0,Winter,False,1,2,2,4,Chilly
562,2017-12-24,10,4.8,96,0.6,0.0,0.0,Winter,False,1,1,1,2,Chilly
563,2017-12-24,11,4.6,95,0.8,0.0,0.0,Winter,False,1,9,3,12,Chilly
564,2017-12-24,12,4.1,91,0.8,9.5,0.0,Winter,False,1,4,4,8,Chilly
565,2017-12-24,13,3.7,90,0.7,0.0,0.0,Winter,False,1,4,4,8,Chilly
566,2017-12-24,14,3.3,90,2.5,0.0,0.0,Winter,False,1,15,2,17,Chilly
567,2017-12-24,15,2.9,90,2.0,3.5,0.0,Winter,False,1,22,9,31,Chilly
568,2017-12-24,16,2.3,91,3.3,0.0,0.0,Winter,False,1,50,0,50,Chilly
569,2017-12-24,17,2.2,86,2.6,0.0,0.0,Winter,False,1,92,83,175,Chilly
570,2017-12-24,18,1.9,82,4.3,0.5,0.0,Winter,False,1,70,42,112,Chilly
